epoch,loss,accuracy,val_loss,val_acc,opt_time
49,0.581638073052333,0.80842,0.488687871042996,0.8224,1.18115054491827
50,0.584767057441343,0.80534,0.486478838795984,0.8223,1.1809195080304
51,0.570589084685182,0.8133,0.494871812862219,0.8192,1.18182482316338
52,0.567584108257038,0.81441,0.475166589746891,0.8269,1.18081702945391
53,0.562023979136299,0.81474,0.453341977314036,0.8317,1.17985007495925
54,0.549945687610299,0.82035,0.479872952254569,0.8246,1.1817406065664
55,0.552256521320647,0.81876,0.484903827271614,0.8239,1.18148145742345
56,0.541876211905561,0.82421,0.455288123611636,0.8319,1.18152653687213
57,0.538272058087423,0.82293,0.439633025335753,0.8374,1.17973011695948
58,0.527520033993351,0.82918,0.43962490283368,0.8406,1.18113297212266
59,0.523415954374506,0.83005,0.439099213648726,0.8445,1.18198570657136
60,0.512576346020255,0.83559,0.438710916929013,0.8438,1.18352057644941
61,0.509635981720588,0.83457,0.431668693451957,0.8397,1.18152502221435
62,0.497860693806292,0.83893,0.429529438626014,0.8443,1.17995194823454
63,0.497856685239427,0.83812,0.416662809255083,0.8474,1.18092680820927
64,0.49074326017657,0.8446,0.417720622764108,0.8513,1.18136957162772
65,0.482076609114628,0.84607,0.397998892323501,0.8583,1.18153830205632
66,0.476238347709641,0.84744,0.399897324534149,0.8539,1.17983182420421
67,0.47272607376199,0.84974,0.407445482760653,0.8541,1.18180675040342
68,0.464333493787028,0.85315,0.415104926591647,0.8472,1.18165642464258
69,0.464002381385643,0.85249,0.411221264598009,0.8458,1.18274799090294
70,0.456886280136096,0.85346,0.400368540727311,0.8596,1.179777781597
71,0.451151321822591,0.85805,0.386243507258621,0.859,1.18134788586721
72,0.445490872403776,0.85727,0.407790723365942,0.8525,1.18002482161764
73,0.443331798630628,0.85899,0.399286855995288,0.8525,1.17961675013794
74,0.436591708189756,0.86382,0.392600344699514,0.8574,1.18014633168883
75,0.42659094464972,0.86451,0.384608913388522,0.8587,1.18108219391344
76,0.423454320369234,0.86844,0.38848510750129,0.8599,1.17906982441829
77,0.423204691429557,0.86676,0.37843348400819,0.8637,1.18068562833684
78,0.417034210999732,0.86978,0.368099385557914,0.8658,1.18192723048471
79,0.411941502000811,0.87196,0.368247793147439,0.8693,1.18170696216323
80,0.405058843245442,0.87501,0.371291446158843,0.8645,1.18082346711233
81,0.40086548134345,0.87535,0.374615196694463,0.866,1.18174114237256
82,0.395834838477312,0.87762,0.35733131578869,0.8658,1.18112811945941
83,0.392676808512089,0.87939,0.360476695044418,0.8706,1.17883345263299
84,0.392353519862332,0.8784,0.357878108826863,0.8677,1.18181049903032
85,0.381370408311444,0.88242,0.346346620756141,0.8741,1.18102721110198
86,0.375877776988722,0.88602,0.360355776818907,0.8722,1.18021754031635
87,0.372657819218649,0.88614,0.346778091752949,0.8719,1.17931288225517
88,0.37189994627786,0.885,0.359545192705254,0.8747,1.1796481638723
89,0.362394516535958,0.88952,0.347863063770507,0.8763,1.18054579179083
90,0.365319819884346,0.88907,0.352548766716613,0.8767,1.18042618614798
91,0.355987247599526,0.89291,0.334927687357007,0.8806,1.18144917845905
92,0.353641090233142,0.89191,0.360624696154352,0.8709,1.18225798904596
93,0.346889764413334,0.89475,0.333173912252676,0.8817,1.18020413383653
94,0.340950937390273,0.89716,0.353906491266694,0.8799,1.18113023230094
95,0.337873463102798,0.89832,0.339526531286179,0.8822,1.17974681107176
96,0.335750903402278,0.9005,0.332864855420806,0.8822,1.18120958426
97,0.332938781040815,0.89832,0.335422399015869,0.8822,1.17919084743364
98,0.326822981694245,0.90195,0.322197034862507,0.8857,1.18023339968905
99,0.321128298449593,0.90547,0.315985814008826,0.888,1.18058335423458
100,0.323142557940466,0.90303,0.332377668360897,0.8863,1.18002688607135
101,0.316011534067572,0.90673,0.332560059534889,0.8809,1.18020288214801
102,0.308786735802847,0.91191,0.321177257917599,0.8894,1.18028727021418
103,0.307702134019152,0.91035,0.322556268291414,0.8879,1.18142998738259
104,0.304642569303462,0.91141,0.308121688797393,0.8905,1.18072901180142
105,0.30187326038899,0.91454,0.319595104641334,0.8878,1.17852519181609
106,0.293660135022747,0.91735,0.326241331918969,0.891,1.18154550341335
107,0.291504575367687,0.9143,0.321574721697405,0.8902,1.18120145366826
108,0.289517027883327,0.91619,0.310137995363121,0.8928,1.17993436800019
109,0.283449394530252,0.91858,0.343365927179633,0.8815,1.18001021808172
110,0.280636519934919,0.91842,0.309274632710392,0.892,1.18077396323983
111,0.2785989058763,0.92168,0.329139181646139,0.8879,1.18269200880096
112,0.275991486347015,0.92223,0.318716602987069,0.8898,1.1803897138774
113,0.267688519672729,0.92502,0.312242810496683,0.8921,1.17954114289283
114,0.272012971614052,0.92189,0.316655425328276,0.8898,1.17929304999995
115,0.26110552717295,0.92907,0.311568205622714,0.894,1.17923425141835
116,0.26540714409862,0.92625,0.307553574486684,0.8956,1.1807577718467
117,0.259646294397368,0.92892,0.327919005536025,0.8876,1.18106507802039
118,0.252249960495032,0.92741,0.315142756429654,0.8937,1.1795528789642
119,0.248084189561892,0.93044,0.310668614294751,0.8979,1.18050604138807
120,0.245561124794371,0.93318,0.301888983606689,0.8936,1.18146202139297
121,0.241904280845683,0.93437,0.309523958311566,0.8957,1.18131741217837
122,0.239604744147243,0.93595,0.323063327949501,0.8912,1.18011665582648
123,0.238369866465183,0.93626,0.317092530321285,0.8952,1.18057954816333
124,0.236406381462102,0.93602,0.323659409001419,0.8898,1.18054840768858
125,0.229932579560646,0.93922,0.33535934032433,0.8923,1.1814441714084
126,0.229454856864517,0.93877,0.319308387644232,0.8986,1.17977834638771
127,0.221593544094634,0.94312,0.310585916967125,0.896,1.17995523268343
128,0.219897505499812,0.9417,0.314027340981282,0.8962,1.18005710488759
129,0.22001665484357,0.94121,0.311087678210999,0.9018,1.18017499915828
130,0.215464441375208,0.94478,0.332986988358585,0.8912,1.1804349486223
131,0.213665087050683,0.94431,0.31737881720626,0.9042,1.18010075497463
132,0.211350011918567,0.94726,0.328346225039895,0.8992,1.18145924460697
133,0.207946433774209,0.94719,0.309301469816457,0.9036,1.17917669809715
134,0.200232961015335,0.95006,0.289417948682094,0.91,1.18047719682649
135,0.199137790042792,0.95129,0.31962198428596,0.8985,1.18076436554089
136,0.20036365736541,0.95041,0.31096984639448,0.9049,1.18039871209721
137,0.195556001894847,0.95008,0.306520402621278,0.9017,1.17958296457659
138,0.194648005753111,0.95107,0.315130273724984,0.9029,1.18143600783685
139,0.192908426061366,0.95238,0.303495943954314,0.9062,1.18169859571976
140,0.186358959647019,0.95585,0.310099554682666,0.9042,1.17957403230621
141,0.181150637236345,0.95505,0.291106417640864,0.9108,1.18071678962744
142,0.176357001189107,0.9591,0.304893541316436,0.9052,1.18033963630092
143,0.182252762173875,0.95585,0.313114954999195,0.9053,1.18081703896916
144,0.172169589638811,0.96066,0.313321912192696,0.9036,1.18015443232156
145,0.171425248597622,0.95959,0.301628609795684,0.9114,1.18236652093873
146,0.16991175872515,0.9617,0.30245690649387,0.9084,1.18103445952043
147,0.162333133193053,0.96319,0.307591277832066,0.9107,1.18094602941298
148,0.159474226039895,0.96302,0.333723869687205,0.9029,1.18170093188282
149,0.163026156302924,0.96409,0.316804166136536,0.9075,1.18407117116821
150,0.158246844554463,0.96402,0.303509690999574,0.9087,1.18151780160168
151,0.155827676355456,0.96601,0.31361659335389,0.9122,1.18202208108143
152,0.151134619257019,0.96759,0.313109521879536,0.9059,1.18153751747436
153,0.1486241636258,0.96688,0.319805415291466,0.9087,1.18366158573476
154,0.148392737014519,0.96698,0.32426212843225,0.9017,1.18033218229034
155,0.145544355768628,0.96998,0.320827252993374,0.9059,1.18254959702029
156,0.142528375431441,0.96863,0.322561883381588,0.9066,1.18075201210217
157,0.138407392624122,0.9724,0.309779461457231,0.9116,1.18192714582671
158,0.138263762525891,0.97114,0.318687137943179,0.9087,1.18221993752544
159,0.137578581865293,0.97301,0.303227372017125,0.911,1.18142131213278
