epoch,loss,accuracy,val_loss,val_acc,opt_time
0,1.96995854438568,0.28402,1.72152870595455,0.3563,0.00428805596437792
1,1.7287164195818,0.35471,1.67918908417604,0.3731,0.00429389468363483
2,1.69123176927082,0.3695,1.62087293016884,0.3923,0.00424274332658106
3,1.64368887347018,0.38866,1.55598992933122,0.4202,0.00428533164284424
4,1.5961418683159,0.40756,1.49491682538421,0.4348,0.00431293451511381
5,1.54594490421371,0.42886,1.40823383659854,0.4596,0.00429571209202104
6,1.49146833155278,0.45461,1.35100161434884,0.4891,0.00431208592338834
7,1.44585269654211,0.47315,1.29631777032498,0.5061,0.00426723490330246
8,1.40734461434484,0.48833,1.26579500536921,0.5212,0.00427028495414561
9,1.37129766810765,0.50338,1.22510138602234,0.5343,0.00426354086725116
10,1.33320609430348,0.51888,1.22724960052916,0.5333,0.00422950243888891
11,1.30505596764183,0.52965,1.17122121478372,0.5566,0.00430053517375571
12,1.27575765400041,0.54407,1.11354344636659,0.5736,0.00432315953071802
13,1.24437851894291,0.55845,1.11314694203002,0.5773,0.00433243248457706
14,1.21861530554472,0.56892,1.07493240380752,0.5901,0.00430063781654358
15,1.19105928409225,0.57878,1.0604142030839,0.6031,0.00429346397434028
16,1.16597848408822,0.58953,1.03918359585167,0.6052,0.00429116717354265
17,1.13982724769038,0.59974,1.00046249267715,0.6227,0.00429026952036909
18,1.11106467346553,0.61022,0.95559593429862,0.638,0.00427211288777991
19,1.08890353934147,0.62078,0.965637611181284,0.6359,0.00429241556119042
20,1.06405091782701,0.62889,0.919421408009118,0.6513,0.00430697449500796
21,1.04505680653976,0.63762,0.920134145795093,0.6478,0.00426874435717244
22,1.02317098353206,0.6464,0.896996843296733,0.6552,0.00423735568384306
23,0.998312080994858,0.65553,0.863604256734478,0.6686,0.00433876689283129
24,0.986049526835841,0.65987,0.868023754835693,0.6684,0.00428645183682401
25,0.967422377077595,0.66841,0.843100015107549,0.6739,0.0042924810406327
26,0.948712473724102,0.67475,0.817322793121692,0.6863,0.00428859351530041
27,0.929229229181838,0.68323,0.779300878422627,0.7047,0.00430869272975319
28,0.916270796708012,0.68827,0.788442331960732,0.7002,0.00430030367864006
29,0.901405041407521,0.69391,0.823836367369215,0.6969,0.00427212881112034
30,0.88822937971295,0.69886,0.758668593303281,0.7098,0.00429155793872083
31,0.868271877737711,0.70422,0.743661963160616,0.7153,0.00427151299988639
32,0.856629691010209,0.71162,0.728189623173524,0.7188,0.00428195249479563
33,0.840982603122019,0.71601,0.717748510959064,0.7286,0.00428635440826207
34,0.829485283668053,0.72021,0.706041285134166,0.7285,0.00429934049975136
35,0.813392469837844,0.72648,0.703936453282156,0.737,0.00428524009191965
36,0.802577652158078,0.7308,0.695510925859657,0.7324,0.00430732133678916
37,0.789253473539667,0.73515,0.659934876519844,0.7505,0.00431653556643141
38,0.778511164047452,0.73917,0.689857873492314,0.7377,0.00433645140822833
39,0.768824591887076,0.74174,0.666785912124175,0.7429,0.00432039356123174
40,0.757490555498733,0.74797,0.630413672323993,0.7544,0.00431283440834983
41,0.746490095240696,0.75134,0.631839060663944,0.7524,0.00431722912246038
42,0.730870197883099,0.75653,0.63186813727062,0.7578,0.00432620578568295
43,0.721422285194107,0.75898,0.621017069545062,0.7578,0.00430431129613996
44,0.714669640526302,0.76376,0.614992358695786,0.7606,0.00431839595415911
45,0.70483506614451,0.76657,0.607875424687327,0.7647,0.0042984265612956
46,0.696130334163074,0.76916,0.576259889191566,0.7732,0.00426914653563676
47,0.683725641066663,0.77643,0.606535739607392,0.7647,0.00460786994396901
48,0.674500757935506,0.7769,0.578318684355139,0.778,0.00427263926017726
49,0.667359838480333,0.78004,0.569807920363829,0.7771,0.00431803485708788
50,0.660616417763218,0.784,0.569656328592788,0.7814,0.00431098810201306
51,0.650227960942807,0.78756,0.553534585613923,0.7819,0.00433984879099607
52,0.640639135191993,0.79027,0.544243210797592,0.7894,0.00427309405099828
53,0.633900290525964,0.79243,0.556308476008293,0.78,0.00431174571434783
54,0.622733551818579,0.79803,0.540920194958001,0.7895,0.00431158610205543
55,0.616963144086124,0.79851,0.535315456034318,0.7896,0.00430656221408067
56,0.605080620097213,0.80404,0.520922836679891,0.8031,0.00431464508161224
57,0.600771226672385,0.80244,0.511599166396053,0.799,0.00430465123960802
58,0.596021100300561,0.80765,0.486120779437037,0.8035,0.00428680220920796
59,0.586098965149111,0.80936,0.50153544380598,0.8024,0.00426186210708173
60,0.574610129383575,0.81332,0.516383231017534,0.8001,0.0043031778774019
61,0.569067577458194,0.81702,0.527721633400525,0.7993,0.00431818221935902
62,0.57046131214741,0.81602,0.511844358103984,0.8066,0.00431466177035743
63,0.555134047121076,0.82409,0.485730623409327,0.8113,0.00430103809691102
64,0.5531204592259,0.82054,0.475231637123916,0.8206,0.00431850248486978
65,0.544957167809016,0.82768,0.447263099299626,0.8206,0.00430792133163183
66,0.537066531338774,0.82828,0.513086615942994,0.8069,0.00431120476534897
67,0.530422511772496,0.83101,0.471283521127982,0.8216,0.00430404827559925
68,0.526784255021806,0.83254,0.459616991212272,0.822,0.00430719570412832
69,0.516368942592979,0.83635,0.480989289383453,0.8138,0.00429985629080893
70,0.512243743967024,0.83652,0.479597603127022,0.8167,0.00427393770917902
71,0.508682498016886,0.83819,0.452133905241932,0.8235,0.00429430048973941
72,0.490522234860405,0.84643,0.457039102400564,0.8211,0.00428883853061163
73,0.487694085710333,0.84725,0.41614138634136,0.8364,0.00430926458161872
74,0.484903442916453,0.84846,0.422408848583343,0.836,0.0043182805306691
75,0.479938124356491,0.84896,0.434706528194654,0.833,0.00432290655101738
76,0.469507667309515,0.85458,0.437478115664203,0.8333,0.00431180748470366
77,0.463499390439356,0.85471,0.418333788218203,0.8412,0.00429633266856176
78,0.461580946352504,0.85443,0.447545918531115,0.8255,0.00435017691850181
79,0.451538619918992,0.86091,0.413654519760918,0.839,0.0043219825869231
80,0.449500056080681,0.85813,0.385316552232316,0.8501,0.00429033657659676
81,0.445058140610593,0.86174,0.384563064017152,0.8497,0.0042733927602039
82,0.437022804884253,0.86461,0.395797876218359,0.8496,0.00429249814802386
83,0.432562526554723,0.86649,0.379099466470812,0.8531,0.00431497307662149
84,0.422817221570254,0.87155,0.407821957020669,0.8464,0.00428589961209545
85,0.418883940187033,0.87043,0.404101012782095,0.8441,0.00431686317856196
86,0.413588882080377,0.8738,0.404532451354197,0.8487,0.00428587122427861
87,0.405242539718435,0.87718,0.395077204681908,0.8475,0.00430675442854705
88,0.400340185891976,0.87875,0.405645673436779,0.8518,0.0043132412806235
89,0.399894390167881,0.87709,0.419686416346261,0.8474,0.00430150080610845
90,0.394636406213621,0.88003,0.386906619324232,0.8505,0.00429583626030261
91,0.39106676320656,0.88029,0.361234032123369,0.8592,0.00426426934175151
92,0.382981062464981,0.88494,0.365217437825238,0.8626,0.00431598511221061
93,0.37494549180035,0.88792,0.386902515058593,0.8569,0.00430730507656447
94,0.368213737883484,0.88898,0.413412673400219,0.8558,0.00429345781141856
95,0.370014732535752,0.89073,0.369141386195343,0.8615,0.00425624435730261
96,0.359116066365647,0.89365,0.420715627469646,0.8508,0.00433288088278255
97,0.357865688541552,0.8927,0.372607918303498,0.8609,0.00432904670401049
98,0.357929089611732,0.89272,0.345336130820232,0.8727,0.00433167794897005
99,0.35096662915484,0.89454,0.319794871396617,0.8743,0.00431150562777401
100,0.346299111250618,0.89774,0.366864271141695,0.8625,0.00428037273475787
101,0.340550869262355,0.8999,0.362026829258906,0.8711,0.00428785305104277
102,0.332727757998928,0.90142,0.348845371715993,0.8681,0.0043044261888006
103,0.332044582883322,0.90494,0.343701721521494,0.8761,0.0042754394999993
104,0.322374224326212,0.90412,0.362030087374137,0.8696,0.00429602171939501
105,0.319131930631019,0.90611,0.366832649541394,0.8688,0.00435665052018707
106,0.315568613313585,0.90931,0.342342374348571,0.8762,0.00430041447963253
107,0.310333508184147,0.91126,0.396162902887429,0.8621,0.00426746594912773
108,0.310039468130623,0.90944,0.389464154729346,0.8696,0.00430376887767607
109,0.303619520084625,0.91273,0.336610978921284,0.8773,0.0042928626274502
110,0.295595215887304,0.915,0.350041721533767,0.8748,0.00430220665824594
111,0.291799566854553,0.9174,0.337614604898825,0.8774,0.00430584318342064
112,0.288923334594945,0.91645,0.38156909818869,0.8694,0.0043141998213862
113,0.284592777172276,0.92014,0.343111372413482,0.8817,0.00431946006605989
114,0.280066033083637,0.92053,0.367748705494103,0.876,0.00432422936222681
115,0.275639680288332,0.92213,0.383254839158315,0.8769,0.00426633996439519
116,0.270182623726198,0.92557,0.357745122826201,0.877,0.00429232665292333
117,0.267383673924475,0.9265,0.37109556838192,0.879,0.00425476642856071
