epoch,loss,accuracy,val_loss,val_acc,opt_time
0,2.078559639502545,0.35218,1.5764210224151611,0.4328,0.0017715121479583633
1,1.5868451272954747,0.43292,1.5545535922050475,0.4361,0.0017894852551014933
2,1.5556389513064404,0.43838,1.5367153495550157,0.4427,0.0018166371479618906
3,1.5287184459822518,0.44928,1.5212993949651719,0.4514,0.0017936791326532357
4,1.509168945404948,0.45626,1.5081100463867188,0.4577,0.0017997474744881438
5,1.4859466802100747,0.4605,1.490734401345253,0.4628,0.0018156123724467961
6,1.4636682198972117,0.46936,1.4760756880044936,0.4698,0.0018061865050994156
7,1.4474749741505604,0.47456,1.4636768043041228,0.4737,0.0018095975561236025
8,1.4349943052749246,0.48114,1.4479077279567718,0.4784,0.0017902957551062368
9,1.4086126058685535,0.48794,1.4326420098543167,0.4845,0.0017669881377547748
10,1.3915254619656776,0.49464,1.4180982172489167,0.4902,0.0017827637908155514
11,1.3782775785241808,0.50142,1.4055421262979508,0.4934,0.0018105672704115366
12,1.3602313697338104,0.50838,1.3930134654045105,0.5003,0.0018028628673479308
13,1.3402024939352153,0.5143,1.3787104606628418,0.5037,0.0017753185816345928
14,1.322712400738074,0.52304,1.3674388915300368,0.5067,0.0017712604693902365
15,1.302688358997812,0.52944,1.3539931148290634,0.512,0.0017874944336739999
16,1.288486354205073,0.53714,1.3464695513248444,0.515,0.0018173983163272713
17,1.2697093377307969,0.5412,1.3322682797908783,0.5198,0.0018112476071426695
18,1.2515016830697352,0.55042,1.3212273091077804,0.5241,0.0017739230255102711
19,1.234879667661628,0.55526,1.3092976480722427,0.5275,0.001788992852038915
20,1.2155468019903923,0.56318,1.2980176091194153,0.5328,0.001768680132652706
21,1.195236443865056,0.57208,1.2875299036502839,0.5372,0.0018020872295929453
22,1.1750365145960633,0.57926,1.2827535033226014,0.5413,0.0018058406173453853
23,1.1549538088088134,0.58632,1.2702003210783004,0.5459,0.0017966730510193206
24,1.1348051191592703,0.5949,1.2648219615221024,0.5467,0.0017770800102066089
25,1.1139795588595527,0.6011,1.2643218785524368,0.5499,0.0017836006836761595
26,1.0952935991238575,0.60988,1.2486480444669723,0.5546,0.001795739984694817
27,1.072136946782774,0.62014,1.2441040188074113,0.5553,0.0017771055204051157
28,1.0482751277028297,0.62808,1.2425975799560547,0.5605,0.001764652056121985
29,1.027328410623025,0.63418,1.2408251136541366,0.5619,0.001782477020407678
30,1.0060201706934948,0.64468,1.2326006680727004,0.5633,0.0017635163979582674
31,0.9820326740036205,0.65328,1.2311092376708985,0.5704,0.0017785962704086656
32,0.9554109451722126,0.66308,1.2295921295881271,0.5685,0.0018081567550998258
33,0.9308072425881211,0.67452,1.2287455260753632,0.571,0.0018168507704100932
34,0.9087797251282906,0.68046,1.2361015051603317,0.5718,0.0018108771326517839
35,0.877899309810327,0.69306,1.2443160861730576,0.5772,0.001794855229591713
36,0.8519000541798922,0.7016,1.2505987912416459,0.5758,0.0017671260816311417
37,0.8221640650715146,0.71212,1.251571422815323,0.5764,0.001779485755102892
38,0.792957424509282,0.72144,1.2703818172216415,0.5768,0.0017739438724489953
39,0.7622018474705365,0.73446,1.2795714825391769,0.5787,0.001774131994897734
40,0.7309243940577215,0.744,1.3076286137104034,0.5784,0.001798285163266191
41,0.6935323939031485,0.7596,1.3295057445764542,0.5752,0.0017719900153046373
42,0.6640065309344506,0.77164,1.3391262471675873,0.5786,0.0017680170561246722
43,0.6293797676964682,0.78044,1.364143043756485,0.5768,0.0018035188571405212
44,0.5925411796387361,0.79602,1.4177922159433365,0.5766,0.0017791034795931414
45,0.5568589580302336,0.80776,1.4594849169254303,0.5719,0.0017883196020403254
46,0.524115327061439,0.81866,1.5110629230737687,0.5639,0.001816646316325954
47,0.4886138425493727,0.83234,1.5336096853017807,0.5751,0.0018081411632664413
48,0.45842266812616467,0.843,1.569971239566803,0.5734,0.0017699682857127352
49,0.4231013882221008,0.85502,1.6427254974842072,0.5723,0.0017926285306132587
50,0.3901113109016905,0.86598,1.6568110495805741,0.5771,0.0017804530561237794
51,0.3577973573487632,0.8787,1.7326804637908935,0.5697,0.0017677266071419297
52,0.32993586878387293,0.88832,1.7862398356199265,0.5646,0.0017815397142854005
53,0.2930463632302625,0.90452,1.8434427708387375,0.5715,0.0018230429132653028
54,0.27466338690446346,0.9099,1.868757075071335,0.5699,0.0017750482704103406
55,0.25984862674863973,0.91212,1.9360339283943175,0.577,0.0017948515510182942
56,0.22714257187076978,0.92642,2.0248953461647035,0.5657,0.0017720224183749775
57,0.1999886260957134,0.9357,2.058104765415192,0.5758,0.001811173525508092
58,0.18852687931182432,0.93806,2.1071174174547194,0.5708,0.0018056147500103913
59,0.1798942103145682,0.94184,2.131617638468742,0.572,0.0017783682908168895
60,0.16836726486834944,0.94728,2.1827549934387207,0.5702,0.0017919081887736391
61,0.16284027779284788,0.94662,2.197675296664238,0.5728,0.001786877224488108
62,0.12892743143043955,0.95926,2.2536786943674088,0.5768,0.0017985099132611325
63,0.12347523594389156,0.9603,2.280443462729454,0.5738,0.0018139503520398174
64,0.11881691654573898,0.96102,2.309514284133911,0.5809,0.001818875132654767
65,0.10780614122216191,0.9659,2.356864333152771,0.5786,0.001817377362244213
66,0.10567537335945028,0.96724,2.391159677505493,0.5753,0.001781204780615776
67,0.09590455310001057,0.97106,2.423663729429245,0.574,0.001809469163267564
68,0.09558574520811743,0.97018,2.4576866269111632,0.5699,0.001778183137758435
69,0.08212320419142441,0.97522,2.4809452533721923,0.5796,0.0017940475918416204
