epoch,loss,accuracy,val_loss,val_acc,opt_time
0,1.447568626428137,0.50244,1.1912001222372055,0.5674,0.004373325367346917
1,1.1248121389320918,0.59452,1.1664597779512405,0.5786,0.00437728535204087
2,1.0924088656902313,0.60678,1.146588546037674,0.5847,0.00435012014795915
3,1.0601821125161892,0.61922,1.1291569530963899,0.5916,0.004379930331632653
4,1.0306487408827762,0.63106,1.1169730082154274,0.6001,0.004404613561224668
5,1.0009304726002168,0.64218,1.1025017246603965,0.6055,0.004353815857142857
6,0.972565691081845,0.65274,1.09296822398901,0.6124,0.004348575647959382
7,0.9442014636433854,0.66516,1.0846621543169022,0.6136,0.004343497581632527
8,0.9146191748429318,0.67688,1.0771021872758866,0.6187,0.004370190397959112
9,0.8852156044877305,0.68738,1.0728463962674142,0.6208,0.004356225387755098
10,0.8546798965152429,0.69866,1.0710444688796996,0.6265,0.004396137811224553
11,0.8222225268884581,0.71206,1.0717206001281738,0.6252,0.004443141081632451
12,0.7927292412032887,0.72198,1.0735421046614646,0.6275,0.004404273071428854
13,0.7616941147312826,0.73672,1.0779000028967858,0.6287,0.0044177105357146255
14,0.7281208378928048,0.7476,1.0860773086547852,0.6257,0.004373697198979312
15,0.6970806042758786,0.75878,1.0932695239782333,0.6287,0.004415553903061339
16,0.6635451772991492,0.77094,1.1084046259522438,0.6268,0.004404333443877518
17,0.6294096545601378,0.78524,1.1208058670163155,0.6278,0.004396364352040809
18,0.5958810179513327,0.79834,1.1413157165050507,0.6254,0.004351913520407354
19,0.5597277408351704,0.8123,1.1566517367959022,0.6295,0.004382123005102112
20,0.5256180732834096,0.82548,1.1809896022081374,0.6276,0.004374994969388327
21,0.4904785775104348,0.84066,1.2082930237054825,0.6275,0.0044020329183680346
22,0.4543326059166266,0.85298,1.2365035891532898,0.6225,0.004369137158162927
23,0.41944351290561716,0.86772,1.2671754240989686,0.6226,0.004407969545918439
24,0.3845562209584275,0.8803,1.300542563199997,0.6211,0.004415913908162806
25,0.3523814720766885,0.894,1.3238017469644547,0.6219,0.004368697479591788
26,0.3193857389293155,0.90612,1.3600887447595595,0.621,0.004427282540815913
27,0.2888747040866589,0.91792,1.4009097158908843,0.6164,0.0044007400510200165
28,0.2576963017333527,0.92858,1.4292758315801621,0.6179,0.0043984841071435755
29,0.22899370670926814,0.94096,1.4752453088760376,0.615,0.004376835790816822
30,0.2051103641184009,0.94952,1.5188004672527313,0.6111,0.004403737816325377
31,0.18017652113826907,0.95794,1.5572171181440353,0.6151,0.004399822249999636
32,0.15998308299755565,0.96504,1.5939708799123764,0.6145,0.004368236739795794
33,0.1375714161870431,0.97258,1.6286433726549148,0.6141,0.004401298382654802
