epoch,loss,val_loss,opt_time
0,88159.6810546875,88794.32109375,0.0006319235499177012
1,86857.7294921875,86941.4203125,0.0006284515500283305
2,85490.4853515625,85909.18828125,0.0006296796000015093
3,84852.884765625,85505.58515625,0.0006298034500787253
4,84596.003125,85430.82421875,0.0006301910499587393
5,84455.7927734375,85255.44375,0.0006283764749696275
6,84310.9298828125,84923.0359375,0.0006291177249977409
7,84166.3173828125,84819.67890625,0.0006287259001055645
8,84066.869921875,84734.30625,0.0006312879500001145
9,83993.611328125,84633.93359375,0.0006306467250624337
10,83921.173046875,84553.08515625,0.0006365353749743008
11,83851.3330078125,84468.44296875,0.0006363016750128736
12,83778.6220703125,84406.9015625,0.000633167849923666
13,83727.15234375,84328.9859375,0.0006267300249646723
14,83656.45,84228.91796875,0.0006316581500186658
15,83582.5376953125,84143.978125,0.0006327302250610956
16,83516.5333984375,84067.33203125,0.0006292141250241912
17,83456.73359375,83988.93203125,0.0006270703999234683
18,83390.8408203125,83904.2609375,0.0006300398500343363
19,83331.5361328125,83834.24375,0.0006280945500748203
20,82951.521484375,83734.84609375,0.0006296377750004467
21,82889.1513671875,83728.3953125,0.0006275968749832828
22,82870.1203125,83706.5078125,0.0006299227749650526
23,82854.527734375,83686.23984375,0.0006355459999895175
24,82839.346875,83666.69296875,0.000634682100030659
25,82825.82890625,83647.24375,0.0006374276000769896
26,82812.3427734375,83629.04453125,0.0006307106249323624
27,82799.1921875,83611.42109375,0.0006337926248988878
28,82785.3916015625,83593.78359375,0.0006335228998977982
29,82771.7904296875,83577.03046875,0.0006338835499718698
30,82738.136328125,83499.25703125,0.0006356832499022858
31,82714.9912109375,83486.321875,0.0006345046500200624
32,82710.1220703125,83484.7703125,0.0006368416500208696
33,82708.214453125,83484.596875,0.0006293264249961795
34,82706.4875,83482.9734375,0.0006369263750002574
35,82704.99453125,83481.31015625,0.0006312763499863649
36,82703.387890625,83480.19375,0.0006347181750925301
37,82702.0263671875,83477.94609375,0.0006368449750425498
38,82700.5419921875,83476.09375,0.0006301220249952166
39,82699.062890625,83475.171875,0.0006341734999978143
40,82697.5318359375,83473.1921875,0.0006413933999965593
41,82695.858203125,83471.12578125,0.0006302043999994566
42,82694.19921875,83469.1578125,0.0006327006749870634
43,82692.8158203125,83467.75234375,0.0006356841500746669
44,82691.5048828125,83465.5984375,0.0006303236500116328
45,82689.9720703125,83463.7328125,0.0006354343749535474
46,82688.5501953125,83461.6359375,0.0006352416500249092
47,82686.8880859375,83460.0125,0.0006371646749585124
48,82685.3970703125,83458.1109375,0.0006392788750645195
49,82683.9443359375,83456.8078125,0.0006376106999596232
50,82682.39296875,83454.71640625,0.0006320907750478
51,82681.049609375,83452.7546875,0.0006403956249414477
52,82679.5662109375,83450.89453125,0.0006328520999886678
53,82677.7306640625,83449.44921875,0.0006322975249304363
54,82676.3787109375,83447.41015625,0.0006313581499853172
55,82674.93515625,83445.61640625,0.0006379620999723556
56,82673.514453125,83443.19296875,0.0006304460499677589
57,82672.1525390625,83441.36328125,0.0006306221749809993
58,82670.4908203125,83439.2421875,0.0006352511750264966
59,82669.126171875,83437.3796875,0.0006342701500443582
60,82667.5708984375,83435.40234375,0.000632106949979061
61,82666.0111328125,83433.9984375,0.0006291524999369358
62,82664.7451171875,83432.4109375,0.0006307301750666739
63,82663.1208984375,83430.63515625,0.0006335104499839872
64,82661.50859375,83428.37578125,0.0006312363999768422
65,82660.0478515625,83426.32734375,0.0006397788501089962
66,82658.7234375,83423.9671875,0.0006335193500490277
67,82657.1009765625,83422.78046875,0.0006304038999815021
68,82655.6076171875,83421.20546875,0.0006302699250227306
69,82654.1111328125,83418.93515625,0.0006315307750583088
70,82652.6134765625,83416.2421875,0.000633814125058052
71,82650.772265625,83414.23828125,0.0006404239250059618
72,82649.4521484375,83412.67265625,0.000634902500064527
73,82647.920703125,83410.784375,0.0006384004249184727
74,82646.5435546875,83408.88046875,0.0006377238250706796
75,82645.0443359375,83406.34765625,0.0006376962499643924
76,82643.5236328125,83404.39453125,0.0006394584249164836
77,82641.8767578125,83402.79375,0.0006325396498596092
78,82640.3130859375,83400.90078125,0.0006373848750399702
79,82639.1056640625,83399.1671875,0.0006357960250625184
80,82637.5025390625,83396.86171875,0.0006373475749796853
81,82635.987109375,83395.22734375,0.0006404767500725938
82,82634.4650390625,83393.3140625,0.0006377513000643375
83,82633.066015625,83391.4609375,0.0006371262499669684
84,82631.4771484375,83389.1671875,0.0006372776750822595
85,82629.9154296875,83387.08046875,0.0006394951250285885
86,82628.4677734375,83385.24765625,0.0006313178499340211
87,82627.2109375,83383.2671875,0.000637549674956972
88,82625.3595703125,83380.76484375,0.0006368403999886141
89,82623.9974609375,83378.93671875,0.0006364839000525535
90,82622.1994140625,83376.984375,0.0006420071500087942
91,82620.798828125,83375.078125,0.0006376874249554021
92,82619.347265625,83373.41171875,0.0006366022000520388
93,82617.5634765625,83371.184375,0.0006347206000555161
94,82616.1251953125,83369.371875,0.000639072974854571
95,82614.525,83367.41015625,0.0006366109250620866
96,82612.97421875,83365.15390625,0.0006366924500071036
97,82611.3544921875,83363.0375,0.0006376019750177874
98,82609.955078125,83361.3140625,0.000638651600047524
99,82608.633203125,83359.28828125,0.0006369775999701232
100,82607.07734375,83356.40078125,0.0006370700499701343
101,82605.6541015625,83355.09140625,0.0006420405750077407
102,82604.0013671875,83353.1984375,0.0006370050250552595
103,82602.1365234375,83351.38046875,0.0006401154000513998
104,82600.51015625,83348.9328125,0.0006369449500880364
105,82598.9111328125,83346.64375,0.0006394061750143009
106,82597.4916015625,83344.71015625,0.0006362766000847841
107,82596.028125,83342.959375,0.0006325146248855162
108,82594.4359375,83340.8953125,0.0006364694500234691
109,82592.6763671875,83338.409375,0.0006383581250020143
110,82591.174609375,83336.69140625,0.0006372880000526493
111,82589.7693359375,83334.39140625,0.0006377991748877321
112,82587.8787109375,83332.57109375,0.000637590525025189
113,82586.5419921875,83330.2296875,0.0006366319749076865
114,82584.708984375,83328.4359375,0.0006357618749007088
115,82583.1509765625,83326.22890625,0.000640850499962653
116,82581.62578125,83324.51484375,0.000638758924992544
117,82580.13828125,83322.73515625,0.0006393528749867982
118,82578.6076171875,83320.89375,0.0006351474750090347
119,82576.927734375,83318.23046875,0.0006364115749420308
120,82575.293359375,83316.6796875,0.0006362769248880795
121,82573.6390625,83314.6703125,0.0006366494749954655
122,82572.0828125,83312.665625,0.0006425623750146769
123,82570.69609375,83310.52734375,0.0006371123750341212
124,82569.109375,83308.1,0.000633055975026764
125,82567.6447265625,83305.79296875,0.0006387079000433005
126,82566.134765625,83303.8390625,0.0006361235999520432
127,82564.5060546875,83302.334375,0.0006367987000658104
