epoch,loss,val_loss,opt_time
0,88085.9912109375,88778.73671875,0.0006116449749470121
1,86949.094140625,86951.221875,0.0006083094000359779
2,85557.2630859375,85911.08046875,0.0006100847750531102
3,84863.2224609375,85528.83671875,0.0006107976250405045
4,84572.136328125,85273.6859375,0.0006123987749788284
5,84357.6607421875,84886.196875,0.0006115590250374226
6,84195.5365234375,84765.290625,0.0006080136249693169
7,84091.62265625,84662.3890625,0.000609689624980092
8,84007.3875,84599.21484375,0.0006091938249483064
9,83929.45703125,84527.0984375,0.000608439200027533
10,83868.1541015625,84482.94921875,0.0006086709251121647
11,83815.76484375,84433.309375,0.0006078341251850361
12,83757.6626953125,84395.678125,0.0006109192250278283
13,83709.9677734375,84357.27890625,0.0006106828499923723
14,83663.894140625,84297.8890625,0.0006088002000979031
15,83617.3349609375,84258.8875,0.0006108822750093168
16,83573.946484375,84198.58125,0.0006080813749349545
17,83532.8720703125,84152.49140625,0.000607647599917982
18,83487.4298828125,84097.45546875,0.000608688874967811
19,83445.0578125,84045.47421875,0.0006106839249923723
20,83132.909765625,83937.10234375,0.0006088831250053772
21,83076.523828125,83922.8796875,0.0006088077250296919
22,83058.151953125,83902.9734375,0.0006091016750360723
23,83044.703515625,83886.37265625,0.0006088337999926807
24,83032.9677734375,83871.36796875,0.000608458924966726
25,83021.8603515625,83857.090625,0.0006089064999969196
26,83011.2869140625,83842.98359375,0.0006096532999890769
27,83000.1419921875,83828.2578125,0.0006086041000116893
28,82989.222265625,83813.6609375,0.0006093180750212923
29,82978.183984375,83799.70234375,0.0006106771750182816
30,82943.400390625,83736.68984375,0.0006101346750710945
31,82926.458984375,83720.7203125,0.0006092876499906197
32,82922.140625,83718.05703125,0.0006084361249804715
33,82920.25625,83716.065625,0.0006078717000036704
34,82918.749609375,83714.928125,0.0006104983750901738
35,82917.571484375,83713.6140625,0.000608990825071487
36,82916.2779296875,83711.7640625,0.000609063000115384
37,82914.8548828125,83710.41328125,0.0006090358249821292
38,82913.590625,83708.87890625,0.0006090728750223207
39,82912.2896484375,83707.36328125,0.0006104484000388766
40,82910.9689453125,83705.6921875,0.0006117729500601854
41,82909.624609375,83704.6140625,0.0006146121249003045
42,82908.40703125,83703.45546875,0.0006124072249576784
43,82907.2630859375,83701.5421875,0.0006112736499062521
44,82905.9615234375,83699.98671875,0.0006128048750724702
45,82904.5791015625,83698.70078125,0.0006110094749828931
46,82903.3263671875,83696.78046875,0.0006104107500277678
