epoch,loss,val_loss,opt_time
121,83670.2546875,84589.13203125,0.0002765095250026661
122,83669.5037109375,84588.00390625,0.00027730982499178934
123,83668.8126953125,84587.36953125,0.00027731557499635075
124,83668.1837890625,84586.86796875,0.0002779203250128148
125,83667.64921875,84585.4296875,0.00027724237501161044
126,83666.9818359375,84584.715625,0.00027681977500151336
127,83666.3759765625,84583.984375,0.0002774043750008559
128,83665.6748046875,84583.17890625,0.0002772506000070507
129,83664.9525390625,84582.103125,0.00027640055000404117
130,83664.4662109375,84581.4875,0.00027743507500019857
131,83663.8126953125,84580.86171875,0.000278099550001798
132,83663.0232421875,84579.75078125,0.00027730005000421444
133,83662.3,84578.85,0.0002776843749956015
134,83661.59453125,84577.803125,0.00027664607499957585
135,83660.8728515625,84577.09453125,0.0002775420500057635
136,83660.3181640625,84575.7515625,0.0002775977999931456
137,83659.5677734375,84575.2234375,0.0002772735749999811
138,83658.905859375,84574.321875,0.00028007059999595184
139,83658.3736328125,84573.63203125,0.00027757832500014957
140,83657.7259765625,84572.69140625,0.00027651607500160934
141,83656.9345703125,84572.3140625,0.00027678434998961164
142,83656.2248046875,84571.64765625,0.0002773295749989302
143,83655.8337890625,84570.89375,0.00027690217499696244
144,83655.24140625,84570.05625,0.0002771800749940212
145,83654.4154296875,84568.51640625,0.00027737229999900135
146,83653.715625,84567.95390625,0.00027786065000157123
147,83653.1427734375,84566.81640625,0.0002774538249923353
148,83652.24140625,84565.759375,0.00027738604999569814
149,83651.6767578125,84565.12578125,0.00027754557499974907
150,83650.922265625,84564.1875,0.00027681105001136074
151,83650.118359375,84563.27734375,0.0002771475499969256
152,83649.547265625,84561.940625,0.00027715334998958954
153,83648.7728515625,84561.04765625,0.00027770952499679425
154,83648.133203125,84560.48125,0.0002777033000057827
155,83647.3322265625,84559.01796875,0.0002772173250008336
156,83646.679296875,84558.48359375,0.00027658279999798197
157,83645.73125,84557.53203125,0.0002766770499931681
158,83644.9443359375,84556.20390625,0.00027708932500161156
159,83643.998046875,84555.3,0.0002770548999933453
160,83643.2599609375,84554.56875,0.0002769040499941866
161,83642.5146484375,84553.2359375,0.0002774386250052885
162,83641.7892578125,84552.15546875,0.00027618882499780284
163,83640.8994140625,84551.2953125,0.00027663462498424
164,83640.170703125,84550.315625,0.0002768494000008559
165,83639.5998046875,84549.7953125,0.00027752162500007673
166,83638.815234375,84548.78125,0.0002770306000201117
167,83638.1611328125,84547.815625,0.0002769885750041112
168,83637.5544921875,84547.06171875,0.0002776363249950009
169,83636.8158203125,84546.05078125,0.0002779198500007851
170,83635.9521484375,84545.509375,0.00027673907499661257
171,83635.27421875,84544.49765625,0.00027781382499938447
172,83634.591015625,84543.615625,0.0002772290500018926
173,83633.791796875,84542.26640625,0.0002767747750027638
174,83633.1052734375,84541.66875,0.0002765488249963255
175,83632.148828125,84540.84765625,0.00027772632499249993
176,83631.498046875,84539.7875,0.0002771373750050543
177,83630.7509765625,84538.60234375,0.00027649509998468603
178,83629.9904296875,84537.740625,0.0002770153000000164
179,83629.11171875,84537.10078125,0.00027658502500855776
180,83628.4224609375,84536.2765625,0.0002775026500103195
181,83627.647265625,84535.11796875,0.00027704832500603517
182,83626.7416015625,84533.9046875,0.0002771458500035351
183,83626.0419921875,84533.209375,0.0002772255749988517
184,83625.4326171875,84532.95234375,0.000276910300004829
185,83624.926171875,84531.72265625,0.00027707984999665315
186,83623.989453125,84530.95,0.00027723885000341397
187,83623.26015625,84530.15625,0.0002775472749988239
188,83622.5169921875,84528.8921875,0.00027680552499873554
189,83621.8943359375,84528.3234375,0.00027739332500118505
190,83621.169140625,84527.35625,0.00027780880000136674
191,83620.545703125,84526.76953125,0.00027623327499100015
192,83619.85234375,84526.08125,0.0002767110750056645
193,83619.18515625,84525.534375,0.0002763292750017854
194,83618.61640625,84524.53203125,0.0002762900750042263
195,83618.0826171875,84523.8296875,0.0002801525749958955
196,83617.5390625,84522.9921875,0.00028362529999697016
197,83616.89609375,84522.1890625,0.0002832081000036624
198,83616.1671875,84521.42578125,0.000284032099997944
199,83615.6212890625,84520.68515625,0.0002836832750091389
200,83615.0021484375,84520.46484375,0.00028250384999353175
201,83614.3390625,84519.78671875,0.0002832191499948067
202,83613.776171875,84518.82578125,0.0002825715750049085
203,83613.253515625,84518.0625,0.0002830672749951191
204,83612.791796875,84517.1390625,0.00028228762500930314
205,83612.40703125,84516.41875,0.00028362135000463694
206,83611.790625,84515.90625,0.00028313852500616576
207,83611.2396484375,84515.1203125,0.0002831190249963811
208,83610.8298828125,84514.80625,0.000282779649998588
209,83610.167578125,84514.11953125,0.00028270879999467977
210,83609.58515625,84513.50390625,0.00028274557500651554
211,83608.9515625,84513.09609375,0.0002827139999993733
212,83608.496875,84512.45625,0.0002836871000084784
213,83607.8123046875,84511.9625,0.000283210799995004
214,83607.2759765625,84511.37578125,0.00028268929999057945
215,83606.7279296875,84510.590625,0.00028441617500618577
216,83606.2361328125,84509.82109375,0.00028306334999399495
217,83605.45,84509.1796875,0.00029516377498737254
218,83605.0912109375,84508.996875,0.0002834063250077179
219,83604.5,84508.590625,0.0002825123499917481
220,83603.9994140625,84507.76640625,0.00028452364999793646
221,83603.4013671875,84507.49765625,0.00028267382500359874
222,83602.8458984375,84507.13125,0.0002826171750029971
223,83602.2357421875,84506.63203125,0.0002831331749916899
224,83601.825,84506.165625,0.0002829185999843276
225,83601.2912109375,84505.803125,0.0002825054249939285
226,83600.65703125,84504.95546875,0.00028252235001104966
227,83600.2818359375,84504.19609375,0.0002843733000048587
228,83599.631640625,84503.5609375,0.000282889624995164
229,83599.0302734375,84503.04765625,0.00028250685000159593
230,83598.54609375,84502.4515625,0.00028261552500055134
231,83598.275,84501.85234375,0.00028324729998985276
232,83597.6767578125,84501.18359375,0.0002827506499926358
233,83597.10703125,84500.82890625,0.00028277052499277034
234,83596.51953125,84500.36484375,0.00028313609999770507
235,83595.9619140625,84500.02421875,0.00028449102500474057
236,83595.4794921875,84499.26640625,0.00028267357499771605
237,83595.0296875,84498.634375,0.0002828401500067912
238,83594.6419921875,84498.23125,0.00028300452497944664
239,83594.1240234375,84497.83359375,0.0002837165750065651
240,83593.5212890625,84496.8578125,0.0002834542749894808
241,83593.0962890625,84496.12734375,0.00028292492501407195
242,83592.509765625,84495.48515625,0.00028332287499210906
243,83592.06328125,84495.10546875,0.0002839710500012416
244,83591.585546875,84494.61875,0.0002830462750125662
245,83590.76484375,84494.103125,0.0002833588749950877
246,83590.40703125,84493.2046875,0.0002835547999893606
247,83589.8990234375,84492.625,0.00028296335000277395
248,83589.3888671875,84492.16015625,0.00028363577500556403
249,83588.98046875,84491.58359375,0.0002846323250111027
250,83588.380078125,84491.4109375,0.0002835353249935224
251,83587.8423828125,84490.6234375,0.0002824895749938605
252,83587.3076171875,84490.1296875,0.0002837013500027297
253,83586.8451171875,84489.61328125,0.00028296582499365286
254,83586.41953125,84489.38125,0.0002836522999899671
255,83585.80546875,84488.4703125,0.0002832545500041306
256,83585.5482421875,84487.63984375,0.00028328859999930954
257,83584.7201171875,84487.2421875,0.0002841300250054246
258,83584.44609375,84487.2296875,0.00028288614999496533
259,83583.955078125,84486.7578125,0.00028335657500235813
260,83583.2884765625,84486.18125,0.00028321257499612783
261,83582.6623046875,84485.42734375,0.0002831585999985009
262,83582.1533203125,84485.0703125,0.00028379260000690467
263,83581.665234375,84484.1875,0.00028282677500612863
264,83581.1349609375,84483.74921875,0.0002844378749983889
265,83580.5353515625,84482.99921875,0.00028355817500482774
266,83579.98671875,84482.503125,0.00028289310001241577
267,83579.4609375,84481.971875,0.000283426025006861
268,83578.9951171875,84481.37421875,0.00028335750000394453
269,83578.5322265625,84480.6796875,0.0002832434750104085
270,83577.958984375,84480.1859375,0.00028323460001331566
271,83577.416015625,84479.4234375,0.0002837771000173461
272,83576.87109375,84479.28046875,0.0002839596250055365
273,83576.3095703125,84478.95078125,0.0002827580750022207
274,83575.6001953125,84478.2796875,0.00028305807499577894
275,83575.229296875,84477.590625,0.0002833408000043391
276,83574.62421875,84476.975,0.00028327424999190497
277,83573.9232421875,84476.58515625,0.00028301155001031475
278,83573.422265625,84475.98984375,0.0002828743500089104
279,83572.7673828125,84475.24765625,0.00028354807500647895
280,83572.37734375,84474.89296875,0.0002836391749951872
281,83571.8833984375,84474.11953125,0.00028274850000116204
282,83571.268359375,84473.51640625,0.0002830488249941254
283,83570.816796875,84472.7875,0.00028329232499402224
284,83570.0736328125,84472.48671875,0.00028332575000149517
285,83569.6919921875,84471.73515625,0.00028255987499505866
286,83568.992578125,84471.22734375,0.00028380669999990006
287,83568.5681640625,84470.66328125,0.0002836338999856025
288,83567.971484375,84470.16796875,0.0002836098000017273
289,83567.356640625,84469.2109375,0.0002824608250023175
290,83566.9470703125,84468.9859375,0.00028444079999019324
291,83566.188671875,84468.178125,0.0002825983500031271
292,83565.6234375,84467.7046875,0.00028331174999607356
293,83565.4001953125,84467.12890625,0.0002829477499943778
294,83564.8056640625,84466.79140625,0.00028411040000833057
295,83564.18046875,84466.3578125,0.0002827490500010299
296,83563.70234375,84465.7859375,0.0002832281499934197
297,83563.26015625,84465.27421875,0.0002830892250159422
298,83562.5275390625,84464.35546875,0.0002833085749983866
299,83561.9671875,84464.0625,0.0002827684000067165
300,83561.4333984375,84463.12265625,0.0002834428250110932
301,83560.832421875,84462.43359375,0.0002835626000063485
302,83560.3126953125,84462.00546875,0.00028291255001420266
303,83559.66953125,84461.23203125,0.0002828723250075882
304,83559.1677734375,84460.48671875,0.0002829633000061449
305,83558.4375,84459.76875,0.0002837445000011485
306,83557.825390625,84459.30390625,0.00028284312500659325
307,83557.4650390625,84458.6703125,0.0002828871500042851
308,83556.8236328125,84457.74765625,0.00028347949999840694
309,83556.339453125,84457.06953125,0.0002826894000008906
310,83555.9404296875,84456.43125,0.0002827878000061901
311,83555.4162109375,84455.565625,0.000283146124996847
312,83554.705078125,84454.8921875,0.00028279729998530455
313,83554.1728515625,84454.3421875,0.00028269900000168493
314,83553.62578125,84453.63203125,0.0002828276250284034
315,83553.1892578125,84452.6828125,0.00028207084998257417
316,83552.657421875,84452.2890625,0.00028377712500855524
317,83552.00625,84451.415625,0.0002826227999889852
318,83551.4669921875,84450.8,0.0002833498499853704
319,83551.064453125,84449.8890625,0.00028283935000104064
320,83550.2556640625,84449.16328125,0.0002826946499681071
321,83549.629296875,84448.00625,0.0002829141250003886
322,83548.952734375,84447.21328125,0.0002831976249979107
323,83548.1732421875,84446.3171875,0.0002831091749897041
324,83547.8712890625,84445.4734375,0.0002832370500129855
325,83547.4283203125,84444.98671875,0.0002825425500077472
326,83546.6775390625,84444.06640625,0.0002831945000082214
327,83546.0994140625,84443.4828125,0.0002826133500036576
328,83545.4529296875,84442.790625,0.0002829455249923285
329,83544.7146484375,84441.95859375,0.0002828315000101611
330,83543.9826171875,84441.20234375,0.00028263605000802274
331,83543.528515625,84440.4328125,0.00028370749998316567
332,83542.77265625,84439.6234375,0.00028275190001636474
333,83542.1474609375,84438.89765625,0.00028251560001422147
334,83541.6021484375,84437.884375,0.00028248905000509693
335,83540.9041015625,84436.6203125,0.0002829830999985461
336,83540.263671875,84435.965625,0.0002826278000043203
337,83539.6904296875,84435.303125,0.00028216974995984854
338,83538.990234375,84434.52734375,0.0002842143000009401
339,83538.2787109375,84433.30234375,0.0002832290999890574
340,83537.5974609375,84432.5734375,0.0002844110000182809
341,83536.9845703125,84431.98828125,0.00028415112499828864
342,83536.3833984375,84431.14296875,0.00028356874998962666
343,83535.5845703125,84430.27265625,0.0002838290999818582
344,83535.1578125,84429.8078125,0.0002825556249831607
345,83534.553125,84428.73515625,0.0002843038999799319
346,83534.03046875,84428.23125,0.0002835862749975604
347,83533.391796875,84427.42734375,0.00028340364999053237
348,83532.6033203125,84426.8640625,0.00028365679999637906
349,83531.9001953125,84426.34921875,0.0002835638749900227
350,83531.190625,84425.50546875,0.00028304187501362323
351,83530.57578125,84424.59921875,0.00028385814999296597
352,83530.0537109375,84423.98203125,0.0002829945500195663
353,83529.3123046875,84423.45,0.00028419525000913384
354,83528.7982421875,84422.9296875,0.00028367585000523834
355,83528.280859375,84422.03828125,0.0002824750749937266
356,83527.66328125,84421.6390625,0.0002828830999646925
357,83527.1298828125,84420.87578125,0.0002831508249983017
358,83526.6150390625,84420.1125,0.00028363580000814184
359,83525.9650390625,84419.5390625,0.00028274955000142656
360,83525.3431640625,84418.9703125,0.0002843560999906458
361,83524.84765625,84418.41484375,0.0002839978750046157
362,83524.2099609375,84418.15,0.0002845818500134101
363,83523.516015625,84417.54765625,0.0002835272250024445
364,83523.14140625,84417.4921875,0.0002833996000276784
365,83522.4443359375,84416.91640625,0.0002836998499958554
366,83521.7734375,84416.509375,0.0002832147750098102
367,83521.17421875,84415.9390625,0.00028249405000906335
368,83520.59921875,84415.4875,0.0002833798499807472
369,83520.0912109375,84414.59296875,0.0002837748499928239
370,83519.6248046875,84414.09921875,0.00028325380002911513
371,83518.6787109375,84413.009375,0.00028276175002019956
372,83518.0873046875,84412.565625,0.00028355009999359027
373,83517.44453125,84412.01640625,0.00028407834999484295
374,83516.753515625,84411.52734375,0.0002833720249952876
375,83516.19921875,84411.071875,0.0002836105500080066
376,83515.3404296875,84410.721875,0.0002835205999929258
377,83514.6447265625,84410.08203125,0.00028267079999864107
378,83513.987890625,84409.70234375,0.00028327129998615417
379,83513.314453125,84408.71171875,0.0002832068249801978
380,83512.625390625,84408.26484375,0.00028322080001998986
381,83511.887109375,84407.95390625,0.00028300080001031347
382,83511.0185546875,84407.0921875,0.00028467029998182627
383,83509.9697265625,84406.60078125,0.00028293237500065516
384,83508.9369140625,84406.0265625,0.0002830903000131002
385,83508.016796875,84405.71640625,0.0002828095499523897
386,83507.1755859375,84404.578125,0.00028299107501652545
387,83506.306640625,84403.9453125,0.00028272662497670354
388,83505.42265625,84403.32265625,0.0002832283250029377
389,83504.946875,84402.75234375,0.0002827895499819988
390,83504.259765625,84402.578125,0.0002830203500025164
391,83503.3498046875,84401.94921875,0.0002834485500216033
392,83502.6068359375,84401.04375,0.0002824781500180507
393,83501.88203125,84400.63828125,0.00028294282502656644
394,83501.119921875,84400.21796875,0.00028269114999943665
395,83500.5896484375,84399.39921875,0.0002823166500036223
396,83499.95859375,84398.82890625,0.0002830322750298819
397,83499.24296875,84398.22421875,0.00028384479998067036
398,83498.6759765625,84397.234375,0.00028257049996796015
399,83498.1166015625,84396.75078125,0.00028279332501028874
400,83497.3271484375,84395.96015625,0.0002826520249755049
401,83496.5236328125,84395.13984375,0.000282986724988632
402,83496.1552734375,84394.58671875,0.0002833991750037512
403,83495.3943359375,84393.99140625,0.000282010825009138
404,83494.884375,84393.13046875,0.00028322687496142864
405,83494.26015625,84391.92890625,0.0002831348249742405
406,83493.66875,84391.2640625,0.0002828608500010432
407,83493.055078125,84390.61328125,0.00028289454999139705
408,83492.5994140625,84389.88984375,0.00028336112503097867
409,83492.0150390625,84388.65390625,0.0002827641500118716
410,83491.57265625,84387.95703125,0.00028227582502040607
411,83490.9021484375,84386.8171875,0.0002832813499821896
412,83490.209765625,84386.453125,0.00028300987501097554
413,83489.401953125,84385.79375,0.00028266379998171943
414,83488.8720703125,84384.8328125,0.00028338852498563936
415,83488.4369140625,84384.09609375,0.0002826078249938746
416,83487.89453125,84382.89765625,0.00028239959997904406
417,83487.2126953125,84382.390625,0.0002830935999782014
418,83486.549609375,84381.88984375,0.0002831115500157466
419,83486.1736328125,84381.13125,0.0002828986250221988
420,83485.5396484375,84380.38515625,0.00028302129998110105
421,83485.02265625,84380.2578125,0.000282834325020076
422,83484.4140625,84378.9296875,0.00028282230000513663
423,83483.828125,84378.41796875,0.00028262087500365853
424,83483.3892578125,84377.65703125,0.0002826480750002247
425,83482.805078125,84376.4734375,0.00028314702501575084
426,83482.2708984375,84376.121875,0.0002829800499853263
427,83481.6232421875,84375.23046875,0.00028293590001453594
428,83481.013671875,84374.484375,0.00028267007500062393
429,83480.434375,84373.815625,0.00028238079997890966
430,83479.6486328125,84372.959375,0.00028274899999587434
431,83479.0888671875,84372.28359375,0.00028245435000826544
432,83478.609765625,84371.4390625,0.0002819100250235351
433,83478.0029296875,84371.16640625,0.0002823938250003266
434,83477.43046875,84370.34765625,0.00028303577500992104
435,83476.8962890625,84369.64765625,0.00028223135002463095
436,83476.2984375,84369.3421875,0.0002820666250102022
437,83475.7453125,84368.48671875,0.00028243155002769524
438,83474.99765625,84367.9828125,0.0002827193250027449
439,83474.458984375,84366.725,0.00028309035000120277
440,83473.9724609375,84366.24765625,0.0002836548249888438
441,83473.1998046875,84365.53125,0.00028366355001594454
442,83472.70859375,84364.88984375,0.00028501082497882634
443,83472.0291015625,84364.3390625,0.00028394357497631975
444,83471.6509765625,84363.51171875,0.0002829462999898169
445,83470.8986328125,84362.88046875,0.00028348260000825575
446,83470.5962890625,84362.41640625,0.0002841480750134906
447,83469.946484375,84361.5765625,0.0002841040999953748
448,83469.309765625,84360.965625,0.00028369085000576886
449,83468.6107421875,84360.6375,0.00028402737502233324
450,83468.1796875,84359.72734375,0.00028288987498967797
451,83467.709765625,84359.22265625,0.0002840366249984072
452,83467.0818359375,84358.7984375,0.00028318929998363276
453,83466.5271484375,84358.3171875,0.00028354739999940647
454,83465.9224609375,84358.01484375,0.0002833630499992523
455,83465.3650390625,84357.19375,0.0002840172750438796
456,83464.7427734375,84356.70625,0.00028429032501549046
457,83464.2107421875,84355.71953125,0.00028336257497585393
458,83463.5359375,84355.49140625,0.0002830440499849374
459,83463.0521484375,84354.82890625,0.0002832330249873394
460,83462.3109375,84354.5359375,0.0002829980000001342
461,83461.8193359375,84353.81875,0.0002823563500044202
462,83461.248828125,84353.0625,0.0002826960750098806
463,83460.806640625,84352.54609375,0.0002832431750050546
464,83460.0119140625,84351.6046875,0.0002848097499963842
465,83459.340234375,84351.1421875,0.0002831211499824349
466,83458.58515625,84351.409375,0.00028313610000054725
467,83457.991796875,84350.559375,0.00028396864999535865
468,83457.5328125,84349.79765625,0.0002835416000152691
469,83456.8478515625,84349.13671875,0.0002826015250150249
470,83456.4427734375,84348.728125,0.00028328707502396356
471,83455.81796875,84348.3078125,0.00028353055000138736
472,83455.3984375,84348.25703125,0.0002833520499905262
473,83454.762109375,84347.07890625,0.00028318660000081763
474,83454.2345703125,84346.0546875,0.000283334125026613
475,83453.360546875,84345.9109375,0.0002838173250154341
476,83452.8630859375,84345.234375,0.00028314004997582743
477,83452.0916015625,84344.6046875,0.00028321529999288943
478,83451.5978515625,84344.003125,0.0002844568499824618
479,83450.9830078125,84343.259375,0.00028313267500834627
480,83450.408203125,84342.41875,0.00028347930000904853
481,83449.8599609375,84342.0421875,0.00028367082501858933
482,83449.28515625,84341.18359375,0.00028324465002356193
483,83448.7076171875,84340.465625,0.00028373737501397045
484,83448.2482421875,84339.98125,0.0002829283750088507
485,83447.719921875,84339.534375,0.00028218200001219886
486,83447.352734375,84338.77734375,0.000284532824997541
487,83446.8333984375,84338.5640625,0.0002834515499898771
488,83446.3232421875,84337.83125,0.0002826883750174147
489,83445.61796875,84337.0640625,0.00028267530001357954
490,83444.9142578125,84336.36640625,0.0002830385250035761
491,83444.1537109375,84335.44140625,0.00028344502499635384
492,83443.6357421875,84334.88984375,0.0002828983499966853
493,83442.8724609375,84334.10703125,0.00028434834998734
494,83442.3658203125,84333.37421875,0.0002837373249974462
495,83441.874609375,84332.4015625,0.00028330402501524076
496,83441.29453125,84332.084375,0.0002827033499954723
497,83440.456640625,84330.92578125,0.0002828825249991951
498,83440.01796875,84330.3375,0.0002824445750036375
499,83439.462890625,84329.4375,0.000282996774996036
500,83438.6111328125,84328.80625,0.00028295984997726007
501,83438.0830078125,84328.49375,0.0002840788000128214
502,83437.5541015625,84327.34921875,0.00028335812501154576
503,83436.97421875,84326.68125,0.00028363337500536545
504,83436.1623046875,84325.89140625,0.00028364462499439467
505,83435.394140625,84325.040625,0.00028322782498548806
506,83434.711328125,84324.0640625,0.0002829086000190273
507,83434.2720703125,84323.140625,0.00028256282498091424
508,83433.5376953125,84322.021875,0.0002834136250214669
509,83432.770703125,84321.45078125,0.00028310404999274395
510,83432.317578125,84320.76875,0.00028269512499718986
511,83431.7806640625,84319.98671875,0.00028252385001223954
512,83431.0693359375,84319.50546875,0.00028329230001418183
513,83430.444140625,84318.653125,0.0002833710999880168
514,83429.8162109375,84318.16484375,0.00028302137498599224
515,83429.0517578125,84317.41953125,0.00028402554999047426
516,83428.15625,84316.75625,0.0002832073499973831
517,83427.5279296875,84315.91875,0.0002831452499890474
518,83427.08125,84315.55859375,0.0002828810500147938
519,83426.3861328125,84314.565625,0.0002829287750103049
520,83425.712109375,84314.02734375,0.0002823741250040257
521,83425.0916015625,84313.1765625,0.00028284584998914395
522,83424.6021484375,84312.61328125,0.00028264757499982804
523,83424.138671875,84312.38984375,0.00028388377498913544
524,83423.2068359375,84311.38984375,0.0002832889499984503
525,83422.5857421875,84310.8,0.0002828233249772438
526,83421.9919921875,84310.59375,0.0002830725749845442
527,83421.4583984375,84309.8828125,0.0002827425749842405
528,83420.8173828125,84309.29609375,0.0002831565000178671
529,83420.0298828125,84308.46328125,0.0002835777999905531
530,83419.4142578125,84308.1390625,0.0002838578749901899
531,83418.873828125,84307.284375,0.00028283080000051085
532,83418.1373046875,84306.23046875,0.0002826325749992975
